age,annual_income,credit_score,loan_amount,debt_to_income_ratio,employment_length_years,num_credit_accounts,num_late_payments,education_level,marital_status,employment_type,housing_status,loan_purpose,data_date
28,23377.1,707,202002.89,0.119,4,10,1,大學,單身,全職,與家人同住,購屋,2024-03-15 00:00:00
34,35431.12,658,99056.5,0.123,6,9,0,大學,已婚,自僱,與家人同住,購車,2024-03-15 01:00:00
30,20000.0,681,138611.45,0.093,4,8,0,高中,已婚,自僱,自有,購屋,2024-03-15 02:00:00
28,58278.61,721,102999.2,0.16,11,12,2,大學,離婚,全職,租賃,購屋,2024-03-15 03:00:00
20,56993.59,606,130694.36,0.344,3,10,1,大學,已婚,兼職,租賃,購屋,2024-03-15 04:00:00
34,53466.08,638,200761.04,0.692,6,7,0,大學,離婚,全職,自有,購車,2024-03-15 05:00:00
19,39148.45,707,155399.2,0.288,1,8,1,專科,單身,全職,自有,其他,2024-03-15 06:00:00
42,36555.32,805,280342.96,0.314,10,6,1,專科,已婚,全職,自有,教育,2024-03-15 07:00:00
35,69287.4,671,159670.32,0.381,4,7,0,大學,已婚,全職,租賃,購屋,2024-03-15 08:00:00
20,48988.96,715,152984.59,0.351,5,7,1,大學,已婚,自僱,自有,購屋,2024-03-15 09:00:00
31,86225.32,673,155309.15,0.171,3,6,1,研究所,已婚,全職,自有,購車,2024-03-15 10:00:00
27,54983.54,796,118109.57,0.208,6,4,1,研究所,已婚,全職,自有,購屋,2024-03-15 11:00:00
38,63621.25,575,147108.17,0.367,11,3,0,高中,單身,全職,自有,債務整合,2024-03-15 12:00:00
48,86065.56,698,206389.4,0.215,6,5,1,專科,單身,自僱,租賃,購屋,2024-03-15 13:00:00
18,71723.32,582,155698.53,0.224,3,7,1,高中,單身,全職,租賃,購屋,2024-03-15 14:00:00
36,51751.72,529,110327.01,0.215,2,15,1,專科,單身,兼職,自有,購車,2024-03-15 15:00:00
33,65143.98,697,103745.77,0.397,5,9,1,大學,已婚,全職,租賃,購屋,2024-03-15 16:00:00
41,55186.7,688,127489.91,0.138,7,8,2,大學,單身,全職,自有,購車,2024-03-15 17:00:00
37,60157.6,662,153693.17,0.204,3,6,2,高中,已婚,兼職,租賃,其他,2024-03-15 18:00:00
27,53487.78,673,209679.33,0.643,1,10,0,高中,離婚,自僱,自有,教育,2024-03-15 19:00:00
31,56713.3,850,82975.57,0.404,9,10,0,高中,已婚,全職,租賃,債務整合,2024-03-15 20:00:00
27,64241.87,664,134008.69,0.141,6,8,0,大學,單身,全職,自有,購車,2024-03-15 21:00:00
45,40132.83,710,157215.5,0.32,6,6,1,大學,已婚,兼職,租賃,購屋,2024-03-15 22:00:00
35,39682.42,641,58314.71,0.151,3,5,0,專科,已婚,全職,自有,購屋,2024-03-15 23:00:00
54,32229.15,697,108320.09,0.67,4,12,1,高中,單身,全職,自有,教育,2024-03-16 00:00:00
34,27994.58,665,116005.57,0.123,6,6,0,大學,已婚,全職,租賃,購車,2024-03-16 01:00:00
27,46350.66,655,110201.48,0.136,2,9,0,研究所,單身,全職,租賃,購車,2024-03-16 02:00:00
19,63189.25,789,159594.48,0.377,7,4,0,專科,已婚,全職,自有,購屋,2024-03-16 03:00:00
18,42144.25,750,141972.02,0.18,8,10,1,專科,單身,全職,自有,教育,2024-03-16 04:00:00
19,70272.29,688,122235.69,0.512,5,6,2,高中,已婚,全職,租賃,教育,2024-03-16 05:00:00
37,60694.27,541,171398.13,0.332,6,7,2,高中,已婚,兼職,自有,購屋,2024-03-16 06:00:00
40,20629.92,658,236153.74,0.498,3,9,0,大學,已婚,全職,自有,教育,2024-03-16 07:00:00
19,73099.51,842,231962.83,0.122,6,1,1,專科,已婚,兼職,自有,債務整合,2024-03-16 08:00:00
43,76215.97,666,53861.41,0.115,6,4,1,大學,已婚,自僱,租賃,購屋,2024-03-16 09:00:00
30,52159.58,746,178853.61,0.3,5,10,2,研究所,單身,自僱,自有,購車,2024-03-16 10:00:00
36,68403.83,766,141098.84,0.406,8,9,0,大學,已婚,全職,與家人同住,債務整合,2024-03-16 11:00:00
51,42870.04,693,157757.77,0.061,7,14,3,大學,單身,全職,與家人同住,購車,2024-03-16 12:00:00
43,61953.41,629,130085.85,0.399,5,7,1,專科,已婚,全職,與家人同住,債務整合,2024-03-16 13:00:00
32,34710.03,533,155879.43,0.352,2,15,1,高中,已婚,全職,與家人同住,購屋,2024-03-16 14:00:00
26,24137.87,721,157570.37,0.376,2,4,1,大學,單身,兼職,與家人同住,購屋,2024-03-16 15:00:00
18,52343.66,631,121052.41,0.179,9,10,2,高中,單身,全職,與家人同住,購屋,2024-03-16 16:00:00
27,57525.42,690,105181.62,0.521,4,11,1,高中,已婚,退休,自有,其他,2024-03-16 17:00:00
32,52046.41,605,127565.22,0.083,5,12,0,高中,單身,全職,自有,購屋,2024-03-16 18:00:00
25,36319.39,664,161712.96,0.322,11,16,0,高中,已婚,全職,自有,債務整合,2024-03-16 19:00:00
33,52002.02,682,179949.82,0.396,3,6,2,大學,已婚,全職,租賃,購屋,2024-03-16 20:00:00
35,85001.67,696,192667.45,0.13,3,9,0,研究所,單身,全職,租賃,購屋,2024-03-16 21:00:00
32,76832.78,613,125290.5,0.058,4,8,1,研究所,單身,全職,與家人同住,購屋,2024-03-16 22:00:00
28,63650.02,751,164192.23,0.582,3,15,1,大學,已婚,全職,與家人同住,購車,2024-03-16 23:00:00
36,46597.7,644,198125.13,0.426,6,6,2,高中,單身,退休,自有,購屋,2024-03-17 00:00:00
39,83434.36,587,208279.74,0.4,7,10,1,專科,離婚,退休,租賃,其他,2024-03-17 01:00:00
24,36476.53,673,147058.36,0.25,2,5,1,高中,離婚,全職,租賃,債務整合,2024-03-17 02:00:00
49,69751.21,682,138953.41,0.31,4,8,1,高中,已婚,全職,租賃,購屋,2024-03-17 03:00:00
34,83637.82,703,159556.21,0.281,3,8,0,大學,單身,全職,租賃,教育,2024-03-17 04:00:00
35,90503.61,761,92514.63,0.436,5,12,0,研究所,已婚,全職,與家人同住,購車,2024-03-17 05:00:00
42,55949.52,665,140319.52,0.276,7,15,1,大學,單身,全職,與家人同住,其他,2024-03-17 06:00:00
37,49434.06,672,187229.32,0.133,5,5,1,大學,已婚,全職,自有,購屋,2024-03-17 07:00:00
44,80721.75,651,182097.36,0.126,4,6,1,大學,單身,全職,自有,購車,2024-03-17 08:00:00
37,31540.5,729,136486.62,0.512,5,8,0,大學,已婚,全職,租賃,購屋,2024-03-17 09:00:00
28,52776.76,691,160885.91,0.082,7,6,0,研究所,單身,自僱,租賃,教育,2024-03-17 10:00:00
38,52048.84,654,108767.48,0.391,6,6,2,大學,已婚,全職,租賃,購屋,2024-03-17 11:00:00
23,84753.08,578,185174.61,0.185,3,6,0,大學,單身,全職,與家人同住,購車,2024-03-17 12:00:00
36,67595.35,766,146108.93,0.039,6,15,2,專科,已婚,兼職,自有,其他,2024-03-17 13:00:00
34,40639.08,606,136202.43,0.398,5,5,3,高中,單身,退休,租賃,購車,2024-03-17 14:00:00
32,53793.85,644,131913.81,0.359,4,1,1,大學,離婚,兼職,與家人同住,購車,2024-03-17 15:00:00
33,47713.54,701,146855.31,0.257,2,10,1,高中,已婚,全職,租賃,購車,2024-03-17 16:00:00
18,45804.22,608,127606.12,0.188,5,7,0,大學,單身,兼職,租賃,購車,2024-03-17 17:00:00
29,79577.79,590,182907.15,0.568,5,7,0,大學,已婚,退休,自有,購車,2024-03-17 18:00:00
35,32565.14,552,130235.82,0.285,5,8,0,大學,單身,自僱,自有,購車,2024-03-17 19:00:00
36,92175.62,724,229648.2,0.224,3,9,1,高中,已婚,全職,自有,其他,2024-03-17 20:00:00
24,76564.59,647,223260.53,0.112,6,7,1,高中,單身,全職,租賃,購屋,2024-03-17 21:00:00
47,81817.23,850,105422.83,0.119,5,12,3,大學,已婚,兼職,租賃,購屋,2024-03-17 22:00:00
26,50741.21,620,153485.21,0.402,5,11,2,大學,已婚,全職,與家人同住,購屋,2024-03-17 23:00:00
44,57001.19,624,117467.17,0.221,6,8,1,高中,已婚,全職,自有,購車,2024-03-18 00:00:00
39,40738.05,646,133667.62,0.011,5,7,0,研究所,已婚,全職,自有,購屋,2024-03-18 01:00:00
28,49506.75,694,250121.37,0.17,6,7,0,大學,已婚,全職,自有,其他,2024-03-18 02:00:00
52,69873.1,651,134621.43,0.451,2,8,0,大學,離婚,全職,租賃,購車,2024-03-18 03:00:00
23,85921.26,742,168011.3,0.373,12,9,0,大學,離婚,全職,與家人同住,債務整合,2024-03-18 04:00:00
44,37856.86,621,177066.06,0.191,7,12,1,高中,單身,兼職,與家人同住,購屋,2024-03-18 05:00:00
45,68496.84,597,99968.53,0.653,4,5,2,研究所,已婚,全職,租賃,購屋,2024-03-18 06:00:00
28,74066.23,572,107245.23,0.107,5,7,0,研究所,已婚,全職,自有,購屋,2024-03-18 07:00:00
48,32084.22,546,89698.88,0.091,7,6,0,大學,已婚,自僱,自有,購車,2024-03-18 08:00:00
32,71826.98,648,105701.46,0.082,1,6,3,大學,已婚,全職,與家人同住,購屋,2024-03-18 09:00:00
37,45520.19,661,10000.0,0.154,5,2,2,大學,單身,全職,租賃,教育,2024-03-18 10:00:00
37,56092.19,642,177229.12,0.376,6,6,0,大學,已婚,全職,自有,教育,2024-03-18 11:00:00
33,50961.01,754,252709.69,0.185,5,7,0,專科,已婚,全職,租賃,教育,2024-03-18 12:00:00
43,44213.23,753,157391.04,0.24,2,4,3,大學,單身,退休,自有,債務整合,2024-03-18 13:00:00
42,59859.1,659,79186.56,0.057,5,2,1,專科,已婚,兼職,租賃,購車,2024-03-18 14:00:00
18,55687.81,572,117861.18,0.511,2,4,0,專科,已婚,全職,與家人同住,購車,2024-03-18 15:00:00
48,52562.84,645,127056.16,0.458,4,5,1,專科,已婚,全職,自有,購車,2024-03-18 16:00:00
18,45430.77,644,99120.76,0.227,5,2,2,專科,離婚,全職,租賃,購屋,2024-03-18 17:00:00
45,66390.49,640,193009.13,0.226,6,9,0,大學,已婚,全職,自有,購車,2024-03-18 18:00:00
46,93072.35,649,190513.0,0.268,3,10,3,專科,已婚,全職,與家人同住,購車,2024-03-18 19:00:00
24,62797.74,640,92227.41,0.308,6,6,1,大學,單身,自僱,自有,教育,2024-03-18 20:00:00
30,79922.36,656,186254.05,0.288,6,9,0,高中,已婚,全職,租賃,購屋,2024-03-18 21:00:00
23,32195.56,641,226340.63,0.307,3,10,2,大學,已婚,全職,自有,購屋,2024-03-18 22:00:00
32,63155.23,692,245127.91,0.237,4,7,1,大學,已婚,全職,與家人同住,購車,2024-03-18 23:00:00
31,38052.63,701,293260.6,0.12,4,7,2,專科,單身,全職,自有,教育,2024-03-19 00:00:00
42,30461.5,625,104900.37,0.31,7,8,0,大學,已婚,全職,自有,其他,2024-03-19 01:00:00
48,45212.57,756,291211.02,0.202,4,5,2,大學,單身,全職,自有,購屋,2024-03-19 02:00:00
48,83837.99,648,132289.68,0.278,7,6,1,專科,單身,兼職,租賃,教育,2024-03-19 03:00:00
29,79000.32,582,120376.73,0.081,5,5,1,專科,已婚,全職,自有,購車,2024-03-19 04:00:00
32,64860.09,702,166353.62,0.211,2,7,0,高中,已婚,全職,自有,購屋,2024-03-19 05:00:00
18,29345.99,630,120896.93,0.154,6,10,3,大學,離婚,全職,租賃,教育,2024-03-19 06:00:00
26,56074.39,699,169952.21,0.375,5,6,0,大學,已婚,自僱,與家人同住,購屋,2024-03-19 07:00:00
44,66034.0,535,83996.14,0.291,3,7,3,大學,已婚,全職,租賃,教育,2024-03-19 08:00:00
51,63510.72,763,138062.37,0.167,2,8,1,專科,單身,兼職,自有,教育,2024-03-19 09:00:00
22,23124.13,720,214279.11,0.182,8,7,2,專科,單身,全職,租賃,教育,2024-03-19 10:00:00
29,42193.64,589,147146.94,0.336,1,5,0,高中,已婚,兼職,租賃,購屋,2024-03-19 11:00:00
34,58718.44,591,157079.79,0.323,5,8,1,高中,單身,全職,租賃,債務整合,2024-03-19 12:00:00
37,70725.82,780,173762.93,0.262,4,8,2,專科,已婚,全職,自有,債務整合,2024-03-19 13:00:00
26,20000.0,635,208533.08,0.352,6,9,1,高中,單身,退休,與家人同住,債務整合,2024-03-19 14:00:00
39,56757.52,629,67238.76,0.473,3,6,3,大學,已婚,全職,自有,購屋,2024-03-19 15:00:00
30,81719.27,544,179226.2,0.153,5,2,0,研究所,已婚,全職,自有,購車,2024-03-19 16:00:00
34,76992.24,658,136593.04,0.074,3,8,2,高中,已婚,全職,自有,購屋,2024-03-19 17:00:00
40,96014.3,666,158331.89,0.368,7,3,0,研究所,已婚,自僱,與家人同住,購屋,2024-03-19 18:00:00
35,71651.43,722,202997.51,0.178,5,8,2,大學,單身,全職,與家人同住,購屋,2024-03-19 19:00:00
30,57201.55,596,90290.67,0.357,7,7,1,研究所,離婚,全職,與家人同住,購車,2024-03-19 20:00:00
33,21839.96,588,99367.78,0.388,6,7,0,高中,已婚,全職,自有,購屋,2024-03-19 21:00:00
34,67780.62,707,53228.5,0.309,8,12,0,研究所,已婚,全職,租賃,購車,2024-03-19 22:00:00
31,104042.43,778,122542.05,0.171,6,5,2,研究所,單身,全職,自有,購車,2024-03-19 23:00:00
32,114229.82,602,216521.62,0.03,4,5,0,研究所,已婚,全職,與家人同住,債務整合,2024-03-20 00:00:00
50,74210.98,744,143970.64,0.104,4,6,3,大學,單身,全職,租賃,債務整合,2024-03-20 01:00:00
40,68586.82,682,82993.76,0.128,2,17,0,高中,單身,全職,租賃,教育,2024-03-20 02:00:00
32,67592.79,745,125716.06,0.335,2,9,1,高中,單身,自僱,自有,債務整合,2024-03-20 03:00:00
41,63540.92,675,75606.91,0.524,5,6,1,研究所,已婚,全職,租賃,購屋,2024-03-20 04:00:00
31,57398.79,528,93740.69,0.132,2,8,0,高中,離婚,全職,租賃,購屋,2024-03-20 05:00:00
46,93381.39,697,169440.95,0.295,1,11,1,專科,已婚,自僱,租賃,購車,2024-03-20 06:00:00
38,41148.84,743,91306.33,0.213,4,4,0,高中,已婚,全職,租賃,教育,2024-03-20 07:00:00
33,92295.58,655,205631.72,0.146,6,7,1,大學,離婚,全職,租賃,教育,2024-03-20 08:00:00
39,53559.44,656,146443.99,0.396,6,10,2,大學,單身,全職,租賃,購車,2024-03-20 09:00:00
19,112461.23,693,154279.74,0.46,9,12,1,研究所,單身,兼職,與家人同住,其他,2024-03-20 10:00:00
23,41422.81,506,136081.35,0.303,3,7,0,研究所,單身,兼職,自有,債務整合,2024-03-20 11:00:00
23,71718.08,780,188642.39,0.373,9,6,1,大學,已婚,兼職,自有,購屋,2024-03-20 12:00:00
36,45264.6,625,189157.99,0.297,6,10,0,大學,已婚,全職,租賃,購車,2024-03-20 13:00:00
52,31694.66,710,166752.72,0.253,11,4,2,專科,已婚,退休,自有,其他,2024-03-20 14:00:00
57,64370.68,674,178239.46,0.493,5,7,1,高中,已婚,全職,自有,購車,2024-03-20 15:00:00
41,104246.27,784,139395.52,0.114,2,10,1,研究所,單身,兼職,自有,購屋,2024-03-20 16:00:00
40,43101.17,704,177110.15,0.121,7,5,0,大學,單身,全職,租賃,購屋,2024-03-20 17:00:00
18,30019.68,665,133106.11,0.029,2,10,0,專科,已婚,全職,自有,購車,2024-03-20 18:00:00
29,58163.1,626,150111.58,0.332,2,4,1,高中,已婚,全職,租賃,教育,2024-03-20 19:00:00
27,58251.29,727,136267.81,0.371,5,7,1,大學,單身,全職,與家人同住,購屋,2024-03-20 20:00:00
28,70966.39,567,127139.07,0.273,7,10,1,專科,單身,全職,租賃,債務整合,2024-03-20 21:00:00
33,78991.89,718,115544.41,0.321,4,12,1,專科,已婚,全職,租賃,債務整合,2024-03-20 22:00:00
30,76455.21,614,173384.51,0.15,6,13,1,研究所,單身,全職,自有,教育,2024-03-20 23:00:00
18,97110.07,780,215530.3,0.2,6,6,0,高中,已婚,全職,自有,債務整合,2024-03-21 00:00:00
42,64484.69,689,208555.1,0.222,2,8,3,大學,已婚,全職,自有,購屋,2024-03-21 01:00:00
24,53071.47,718,87171.73,0.121,10,8,0,大學,已婚,全職,與家人同住,購車,2024-03-21 02:00:00
37,27768.65,684,214460.15,0.125,4,11,1,大學,已婚,退休,租賃,購屋,2024-03-21 03:00:00
55,54746.81,574,134092.07,0.297,4,9,1,大學,已婚,全職,自有,債務整合,2024-03-21 04:00:00
25,69253.94,628,180036.65,0.14,4,13,1,研究所,單身,全職,租賃,其他,2024-03-21 05:00:00
18,79206.1,720,104689.23,0.354,3,9,0,高中,已婚,全職,自有,購屋,2024-03-21 06:00:00
32,90024.57,689,157099.0,0.494,3,6,2,研究所,已婚,兼職,租賃,購車,2024-03-21 07:00:00
46,36412.62,750,165686.16,0.217,7,11,1,高中,已婚,全職,自有,購屋,2024-03-21 08:00:00
54,63445.09,704,75769.76,0.27,7,10,0,專科,已婚,全職,自有,購屋,2024-03-21 09:00:00
22,73430.62,621,180413.36,0.08,7,3,1,高中,已婚,兼職,自有,購車,2024-03-21 10:00:00
39,117728.82,642,217296.75,0.112,3,12,1,研究所,已婚,全職,自有,教育,2024-03-21 11:00:00
30,77750.08,686,141267.6,0.088,5,9,1,專科,已婚,全職,租賃,購屋,2024-03-21 12:00:00
33,75216.93,541,218008.41,0.293,7,9,2,專科,已婚,全職,租賃,購屋,2024-03-21 13:00:00
61,61201.72,780,140515.33,0.379,7,4,1,高中,單身,全職,自有,購屋,2024-03-21 14:00:00
19,67766.24,706,192479.23,0.145,4,11,1,高中,單身,全職,租賃,購屋,2024-03-21 15:00:00
37,84990.1,750,39071.5,0.446,8,9,1,大學,已婚,全職,自有,購車,2024-03-21 16:00:00
39,33344.45,585,270938.89,0.496,8,10,0,高中,單身,兼職,租賃,購屋,2024-03-21 17:00:00
45,53011.21,754,224772.91,0.239,5,8,1,大學,已婚,全職,自有,購車,2024-03-21 18:00:00
35,44548.63,813,135768.72,0.29,10,11,1,大學,已婚,全職,自有,教育,2024-03-21 19:00:00
38,67583.06,600,51395.55,0.25,6,6,0,大學,已婚,全職,自有,購車,2024-03-21 20:00:00
31,84604.44,747,164401.42,0.277,9,8,1,大學,已婚,全職,租賃,債務整合,2024-03-21 21:00:00
37,48060.51,680,77803.72,0.039,8,6,1,專科,已婚,全職,與家人同住,教育,2024-03-21 22:00:00
31,20000.0,587,172242.68,0.236,6,9,0,高中,已婚,自僱,自有,購屋,2024-03-21 23:00:00
41,51755.59,709,170578.29,0.019,4,7,0,大學,已婚,全職,自有,購屋,2024-03-22 00:00:00
31,78269.47,730,102929.84,0.431,2,6,2,大學,已婚,全職,自有,債務整合,2024-03-22 01:00:00
38,70752.6,643,206048.35,0.422,3,5,1,大學,已婚,自僱,自有,購屋,2024-03-22 02:00:00
34,68563.72,749,190278.74,0.218,1,6,1,大學,離婚,全職,自有,購屋,2024-03-22 03:00:00
46,54400.13,579,198791.17,0.53,8,4,0,大學,單身,全職,自有,債務整合,2024-03-22 04:00:00
34,34419.39,590,150442.89,0.601,7,7,1,高中,已婚,全職,與家人同住,購屋,2024-03-22 05:00:00
18,70305.89,688,79223.8,0.205,5,11,1,大學,單身,全職,自有,購車,2024-03-22 06:00:00
47,43314.36,681,198893.61,0.393,2,6,1,高中,單身,全職,租賃,教育,2024-03-22 07:00:00
25,103681.93,654,136481.43,0.509,7,6,0,大學,離婚,全職,自有,債務整合,2024-03-22 08:00:00
28,71410.14,728,80510.99,0.175,12,12,3,高中,單身,全職,自有,債務整合,2024-03-22 09:00:00
29,48387.03,711,217601.97,0.081,5,3,0,高中,已婚,兼職,租賃,購車,2024-03-22 10:00:00
48,62103.99,731,254970.38,0.293,3,8,2,研究所,已婚,全職,租賃,債務整合,2024-03-22 11:00:00
18,58141.12,672,147937.59,0.306,4,8,2,高中,已婚,兼職,自有,購屋,2024-03-22 12:00:00
66,55209.96,716,257956.06,0.303,5,7,1,高中,已婚,全職,自有,購屋,2024-03-22 13:00:00
45,107037.68,656,154565.74,0.184,6,7,0,研究所,單身,兼職,自有,購屋,2024-03-22 14:00:00
37,63728.32,803,130977.2,0.206,3,7,0,大學,已婚,全職,自有,購屋,2024-03-22 15:00:00
34,45367.37,631,118477.08,0.05,3,13,0,大學,單身,全職,與家人同住,教育,2024-03-22 16:00:00
37,97808.81,823,231854.12,0.273,1,11,2,大學,已婚,全職,租賃,購屋,2024-03-22 17:00:00
40,60986.17,682,110992.81,0.538,5,11,2,大學,已婚,自僱,與家人同住,購車,2024-03-22 18:00:00
41,75376.79,597,186763.47,0.364,2,4,0,高中,單身,全職,自有,購車,2024-03-22 19:00:00
40,47835.47,762,122041.81,0.071,4,7,0,專科,已婚,全職,租賃,購屋,2024-03-22 20:00:00
35,67262.31,687,126984.66,0.155,2,9,2,大學,單身,全職,自有,教育,2024-03-22 21:00:00
33,86088.86,731,201512.48,0.18,7,10,0,研究所,單身,全職,與家人同住,教育,2024-03-22 22:00:00
33,22207.01,753,130998.16,0.437,3,5,1,專科,單身,全職,自有,教育,2024-03-22 23:00:00
33,100305.5,718,129760.23,0.626,9,10,1,專科,單身,全職,租賃,教育,2024-03-23 00:00:00
46,85812.89,666,206640.23,0.109,6,10,3,專科,已婚,全職,自有,購屋,2024-03-23 01:00:00
40,52056.09,738,229869.86,0.347,5,11,2,大學,單身,兼職,租賃,其他,2024-03-23 02:00:00
18,37954.61,680,182234.49,0.385,2,10,1,專科,離婚,全職,租賃,購屋,2024-03-23 03:00:00
41,87036.6,721,117261.51,0.047,5,3,0,研究所,離婚,全職,租賃,購車,2024-03-23 04:00:00
36,80254.13,550,124469.58,0.149,5,4,0,研究所,已婚,全職,自有,其他,2024-03-23 05:00:00
34,67113.38,706,153995.76,0.5,8,1,0,大學,已婚,全職,租賃,購屋,2024-03-23 06:00:00
31,82981.02,641,166046.5,0.03,2,8,1,研究所,離婚,全職,自有,購屋,2024-03-23 07:00:00
46,70124.82,779,100606.7,0.103,5,17,0,專科,已婚,兼職,自有,購車,2024-03-23 08:00:00
44,88946.11,748,186151.9,0.614,5,5,1,大學,單身,全職,租賃,教育,2024-03-23 09:00:00
27,71362.06,694,154275.67,0.315,6,7,0,大學,已婚,全職,與家人同住,購屋,2024-03-23 10:00:00
39,39006.89,709,64214.58,0.149,1,6,2,專科,單身,兼職,與家人同住,債務整合,2024-03-23 11:00:00
25,87251.26,631,103553.68,0.192,3,8,0,專科,已婚,退休,自有,購屋,2024-03-23 12:00:00
21,92812.29,776,124793.57,0.368,9,9,0,大學,已婚,全職,與家人同住,債務整合,2024-03-23 13:00:00
28,123041.13,814,146357.12,0.487,6,7,0,大學,已婚,自僱,與家人同住,購屋,2024-03-23 14:00:00
43,48789.16,703,244463.94,0.477,5,8,2,研究所,單身,全職,自有,購車,2024-03-23 15:00:00
44,64857.64,775,161908.57,0.09,4,10,1,大學,單身,全職,租賃,購屋,2024-03-23 16:00:00
40,20000.0,645,107961.41,0.256,3,7,0,大學,已婚,自僱,與家人同住,購屋,2024-03-23 17:00:00
42,71062.98,632,161031.54,0.161,11,12,0,專科,已婚,自僱,租賃,購屋,2024-03-23 18:00:00
40,49035.99,682,132395.61,0.144,6,9,2,大學,已婚,全職,自有,購車,2024-03-23 19:00:00
28,98468.92,734,166237.91,0.251,3,8,0,大學,已婚,全職,租賃,債務整合,2024-03-23 20:00:00
39,44507.7,656,179028.38,0.358,7,9,0,高中,已婚,自僱,自有,教育,2024-03-23 21:00:00
43,34081.24,712,210461.53,0.124,6,4,1,研究所,已婚,全職,自有,購車,2024-03-23 22:00:00
42,50574.73,698,148785.68,0.134,2,9,2,大學,單身,全職,與家人同住,購屋,2024-03-23 23:00:00
